"","ID","AGE","GENDER","RACE","ArrestTime","Hour","Month","Weekday","ShortCode"
"630",3572,20,"M","B","2016-12-08T00:57:00","0","十二月","星期四","61"
"631",6264,18,"M","U","2017-03-07T21:45:00","21","三月","星期二","63"
"632",6264,18,"M","U","2017-03-07T21:45:00","21","三月","星期二","55"
"633",6264,18,"M","U","2017-03-07T21:45:00","21","三月","星期二","33"
"634",6280,16,"M","B","2017-03-09T16:40:00","16","三月","星期四","31"
"635",6003,19,"M","B","2017-02-23T16:23:00","16","二月","星期四","13(a)"
"636",6283,15,"M","B","2017-03-06T16:30:00","16","三月","星期一","33"
"637",5393,20,"M","B","2017-02-04T00:31:00","0","二月","星期六","13(a)"
"638",3617,19,"M","W","2016-12-09T18:55:00","18","十二月","星期五","38"
"639",6313,20,"M","B","2017-03-11T16:00:00","16","三月","星期六","39"
"640",3632,18,"M","B","2016-12-08T16:45:00","16","十二月","星期四","13(a)"
"641",3634,19,"M","B","2016-12-08T16:45:00","16","十二月","星期四","13(a)"
"642",1218,19,"M","B","2016-09-30T13:30:00","13","九月","星期五","39"
"643",3649,21,"M","B","2016-12-11T21:30:00","21","十二月","星期日","27"
"644",3649,21,"M","B","2016-12-11T21:30:00","21","十二月","星期日","33"
"645",6292,16,"M","B","2017-03-08T17:53:00","17","三月","星期三","13(a)"
"646",6493,20,"F","B","2017-03-15T16:00:00","16","三月","星期三","27"
"647",5931,17,"M","B","2017-02-18T06:05:00","6","二月","星期六","13(a)"
"648",5972,15,"F","B","2017-02-25T21:00:00","21","二月","星期六","15"
"649",5972,15,"F","B","2017-02-25T21:00:00","21","二月","星期六","39"
"650",3671,21,"M","B","2016-12-07T17:58:00","17","十二月","星期三","13(a)"
"651",5644,21,"M","W","2017-02-18T22:00:00","22","二月","星期六","35"
"652",6299,13,"M","B","2017-03-08T13:50:00","13","三月","星期三","27"
"653",3672,20,"M","W","2016-12-07T17:58:00","17","十二月","星期三","13(a)"
"654",3676,21,"F","W","2016-12-11T17:47:00","17","十二月","星期日","13(a)"
"655",3693,21,"M","B","2016-12-26T09:00:00","9","十二月","星期一","61"
"656",3693,21,"M","B","2016-12-26T09:00:00","9","十二月","星期一","33"
"657",3701,19,"M","B","2016-12-14T10:00:00","10","十二月","星期三","13(a)"
"658",3704,18,"M","B","2016-12-31T12:26:00","12","十二月","星期六","13(a)"
"659",6075,19,"M","B","2017-02-22T20:40:00","20","二月","星期三","13(a)"
"660",1244,13,"M","B","2016-09-13T15:35:00","15","九月","星期二","35"
"661",6314,20,"M","B","2017-03-11T16:00:00","16","三月","星期六","39"
"662",6355,12,"M","B","2017-03-10T09:10:00","9","三月","星期五","55"
"663",6359,17,"F","W","2017-03-10T08:15:00","8","三月","星期五","27"
"664",1257,10,"M","W","2016-09-29T09:00:00","9","九月","星期四","27"
"665",1257,10,"M","W","2016-09-29T09:00:00","9","九月","星期四","55"
"666",1258,14,"M","B","2016-09-30T11:47:00","11","九月","星期五","55"
"667",1259,12,"M","B","2016-09-30T11:00:00","11","九月","星期五","27"
"668",1259,12,"M","B","2016-09-30T11:00:00","11","九月","星期五","55"
"669",3771,17,"M","B","2016-12-22T22:52:00","22","十二月","星期四","13(a)"
"670",6137,19,"M","B","2017-03-03T12:40:00","12","三月","星期五","13(a)"
"671",3196,13,"F","B","2016-11-29T09:00:00","9","十一月","星期二","55"
"672",4258,20,"M","B","2017-01-08T18:59:00","18","一月","星期日","27"
"673",6361,16,"F","B","2017-03-10T08:30:00","8","三月","星期五","55"
"674",1262,18,"M","B","2016-08-08T14:17:00","14","八月","星期一","13(a)"
"675",3815,20,"M","B","2016-12-23T02:10:00","2","十二月","星期五","61"
"676",1536,21,"M","H","2016-09-24T01:20:00","1","九月","星期六","27"
"677",1536,21,"M","H","2016-09-24T01:20:00","1","九月","星期六","31"
"678",1536,21,"M","H","2016-09-24T01:20:00","1","九月","星期六","55"
"679",1269,20,"F","B","2016-08-25T19:33:00","19","八月","星期四","13(a)"
"680",1270,11,"M","B","2016-09-27T09:40:00","9","九月","星期二","27"
"681",1270,11,"M","B","2016-09-27T09:40:00","9","九月","星期二","55"
"682",1274,20,"M","B","2016-09-25T02:23:00","2","九月","星期日","61"
"683",6153,20,"M","B","2017-03-02T13:49:00","13","三月","星期四","61"
"684",6153,20,"M","B","2017-03-02T13:49:00","13","三月","星期四","13(a)"
"685",1279,16,"M","B","2016-09-27T20:32:00","20","九月","星期二","13(a)"
"686",1282,18,"M","B","2016-09-29T19:15:00","19","九月","星期四","13(a)"
"687",1283,19,"M","B","2016-09-29T19:15:00","19","九月","星期四","61"
"688",1283,19,"M","B","2016-09-29T19:15:00","19","九月","星期四","13(a)"
"689",1284,17,"M","B","2016-09-29T19:15:00","19","九月","星期四","13(a)"
"690",1285,16,"M","B","2016-09-29T19:15:00","19","九月","星期四","13(a)"
"691",1286,18,"M","W","2016-09-13T16:25:00","16","九月","星期二","39"
"692",1302,20,"M","W","2016-09-17T01:40:00","1","九月","星期六","63"
"693",1316,18,"M","U","2016-09-15T20:25:00","20","九月","星期四","35"
"694",1316,18,"M","U","2016-09-15T20:25:00","20","九月","星期四","55"
"695",1572,20,"M","B","2016-10-12T07:30:00","7","十月","星期三","13(a)"
"696",1321,21,"M","B","2016-09-16T14:07:00","14","九月","星期五","13(a)"
"697",1335,20,"M","W","2016-10-01T20:35:00","20","十月","星期六","4"
"698",1383,20,"M","W","2016-09-28T01:30:00","1","九月","星期三","39"
"699",1383,20,"M","W","2016-09-28T01:30:00","1","九月","星期三","33"
"700",1395,19,"M","W","2016-09-26T16:00:00","16","九月","星期一","4"
"701",1396,19,"M","W","2016-09-26T16:00:00","16","九月","星期一","4"
"702",1397,19,"M","W","2016-09-26T16:00:00","16","九月","星期一","4"
"703",1398,19,"M","W","2016-09-26T16:00:00","16","九月","星期一","4"
"704",1457,21,"M","W","2016-09-24T20:30:00","20","九月","星期六","38"
"705",1491,21,"M","B","2016-10-10T22:15:00","22","十月","星期一","61"
"706",1491,21,"M","B","2016-10-10T22:15:00","22","十月","星期一","33"
"707",6397,18,"F","B","2017-03-07T02:23:00","2","三月","星期二","39"
"708",1510,19,"M","B","2016-09-28T18:45:00","18","九月","星期三","27"
"709",1527,13,"M","B","2016-10-03T13:05:00","13","十月","星期一","55"
"710",1542,20,"M","B","2016-09-23T23:15:00","23","九月","星期五","13(a)"
"711",1562,18,"M","B","2016-09-28T17:00:00","17","九月","星期三","13(a)"
"712",1571,20,"M","B","2016-10-12T07:30:00","7","十月","星期三","61"
"713",3902,21,"M","W","2016-12-24T02:00:00","2","十二月","星期六","55"
"714",3925,20,"M","B","2017-01-09T21:00:00","21","一月","星期一","27"
"715",6407,19,"M","B","2017-02-27T12:34:00","12","二月","星期一","27"
"716",6407,19,"M","B","2017-02-27T12:34:00","12","二月","星期一","55"
"717",6412,18,"M","W","2017-03-08T18:22:00","18","三月","星期三","13(a)"
"718",6413,21,"M","W","2017-03-09T23:51:00","23","三月","星期四","55"
"719",6217,18,"M","B","2017-03-04T21:57:00","21","三月","星期六","43"
"720",6217,18,"M","B","2017-03-04T21:57:00","21","三月","星期六","13(a)"
"721",6217,18,"M","B","2017-03-04T21:57:00","21","三月","星期六","27"
"722",3990,11,"F","B","2016-12-22T19:52:00","19","十二月","星期四","39"
"723",3994,17,"M","O","2016-12-28T12:50:00","12","十二月","星期三","13(a)"
"724",4003,14,"F","B","2016-12-29T11:40:00","11","十二月","星期四","55"
"725",4005,16,"M","U","2016-12-29T11:45:00","11","十二月","星期四","55"
"726",4006,16,"F","B","2016-12-29T11:43:00","11","十二月","星期四","55"
"727",4016,18,"M","B","2016-12-28T17:58:00","17","十二月","星期三","39"
"728",1809,14,"M","B","2016-10-09T21:45:00","21","十月","星期日","43"
"729",1891,18,"M","B","2016-10-18T11:50:00","11","十月","星期二","55"
"730",1972,16,"M","B","2016-10-12T03:23:00","3","十月","星期三","13(a)"
"731",1976,19,"M","W","2016-10-13T18:52:00","18","十月","星期四","13(a)"
"732",1976,19,"M","W","2016-10-13T18:52:00","18","十月","星期四","35"
"733",3104,17,"M","B","2016-11-21T11:00:00","11","十一月","星期一","55"
"734",1502,19,"M","B","2016-09-23T20:42:00","20","九月","星期五","13(a)"
"735",5006,16,"M","B","2017-01-27T09:37:00","9","一月","星期五","27"
"736",2064,12,"M","B","2016-10-24T14:30:00","14","十月","星期一","13(a)"
"737",3368,21,"M","H","2016-11-24T02:03:00","2","十一月","星期四","27"
"738",2166,18,"M","O","2016-10-21T01:10:00","1","十月","星期五","35"
"739",6190,18,"M","W","2017-03-03T13:49:00","13","三月","星期五","13(a)"
"740",6201,19,"M","W","2017-03-06T08:20:00","8","三月","星期一","13(a)"
"741",2069,16,"F","B","2016-10-25T14:55:00","14","十月","星期二","27"
"742",4319,20,"M","B","2017-01-17T10:50:00","10","一月","星期二","27"
"743",4367,17,"M","W","2017-01-13T12:11:00","12","一月","星期五","13(a)"
"744",4370,16,"M","B","2017-01-13T12:24:00","12","一月","星期五","13(a)"
"745",1544,20,"M","W","2016-10-01T16:30:00","16","十月","星期六","4"
"746",2271,19,"M","B","2016-10-19T14:17:00","14","十月","星期三","61"
"747",6822,16,"M","H","2017-03-17T08:00:00","8","三月","星期五","13(a)"
"748",3100,10,"M","B","2016-11-18T08:02:00","8","十一月","星期五","27"
"749",4150,20,"M","B","2016-12-14T20:40:00","20","十二月","星期三","13(a)"
"750",6105,21,"F","B","2017-03-06T12:45:00","12","三月","星期一","27"
"751",555,21,"M","W","2016-08-05T11:30:00","11","八月","星期五","13(a)"
"752",567,19,"F","W","2016-08-29T01:40:00","1","八月","星期一","13(a)"
"753",1165,19,"M","B","2016-09-09T13:30:00","13","九月","星期五","13(a)"
"754",612,21,"F","B","2016-08-23T12:00:00","12","八月","星期二","27"
"755",5057,20,"M","B","2017-01-31T18:38:00","18","一月","星期二","13(a)"
"756",5926,15,"M","U","2017-02-16T12:00:00","12","二月","星期四","13(a)"
"757",2393,14,"M","B","2016-11-04T08:41:00","8","十一月","星期五","55"
"758",4538,21,"M","B","2017-01-11T21:00:00","21","一月","星期三","13(a)"
"759",6448,21,"M","W","2017-03-14T13:44:00","13","三月","星期二","39"
"760",1865,21,"M","W","2016-10-19T10:20:00","10","十月","星期三","27"
"761",1672,20,"F","B","2016-10-01T16:40:00","16","十月","星期六","13(a)"
"762",2185,18,"M","W","2016-10-20T23:50:00","23","十月","星期四","35"
"763",5243,20,"M","B","2017-02-01T17:30:00","17","二月","星期三","13(a)"
"764",1673,19,"M","W","2016-10-01T19:30:00","19","十月","星期六","13(a)"
"765",1674,19,"F","W","2016-10-01T19:30:00","19","十月","星期六","13(a)"
"766",5248,19,"M","B","2017-02-01T20:54:00","20","二月","星期三","27"
"767",6672,18,"M","B","2017-03-20T16:49:00","16","三月","星期一","13(a)"
"768",303,18,"M","W","2016-08-22T02:35:00","2","八月","星期一","63"
"769",6790,19,"M","B","2017-03-20T16:20:00","16","三月","星期一","13(a)"
"770",6806,14,"F","B","2017-03-15T15:05:00","15","三月","星期三","13(a)"
"771",6808,12,"M","B","2017-03-13T14:24:00","14","三月","星期一","13(a)"
"772",6812,17,"F","A","2017-03-09T10:00:00","10","三月","星期四","13(a)"
"773",6809,12,"F","B","2017-03-13T14:15:00","14","三月","星期一","13(a)"
"774",6813,15,"F","B","2017-03-22T08:15:00","8","三月","星期三","13(a)"
"775",6814,17,"M","B","2017-03-14T10:30:00","10","三月","星期二","55"
"776",6816,17,"F","B","2017-03-15T11:45:00","11","三月","星期三","13(a)"
"777",392,15,"M","B","2016-09-08T07:55:00","7","九月","星期四","13(a)"
"778",5334,15,"M","B","2017-02-13T17:30:00","17","二月","星期一","39"
"779",4412,14,"M","B","2017-01-10T12:00:00","12","一月","星期二","13(a)"
"780",4002,16,"M","B","2016-12-28T10:20:00","10","十二月","星期三","13(a)"
"781",4514,20,"M","W","2017-01-01T09:02:00","9","一月","星期日","35"
"782",6365,14,"F","W","2017-03-09T13:45:00","13","三月","星期四","13(a)"
"783",116,20,"M","B","2016-08-11T21:10:00","21","八月","星期四","61"
"784",2599,17,"M","W","2016-11-18T01:10:00","1","十一月","星期五","63"
"785",1692,16,"M","U","2016-10-07T11:30:00","11","十月","星期五","13(a)"
"786",4734,21,"M","B","2017-01-17T19:32:00","19","一月","星期二","13(a)"
"787",431,18,"M","B","2016-08-02T14:05:00","14","八月","星期二","13(a)"
"788",4558,15,"F","B","2017-01-25T11:30:00","11","一月","星期三","39"
"789",4561,18,"M","B","2017-01-13T18:33:00","18","一月","星期五","13(a)"
"790",2600,16,"F","B","2016-11-17T12:21:00","12","十一月","星期四","55"
"791",4565,14,"M","B","2017-01-24T23:00:00","23","一月","星期二","27"
"792",52,17,"M","B","2016-09-07T13:38:00","13","九月","星期三","55"
"793",507,13,"M","B","2016-08-31T15:34:00","15","八月","星期三","27"
"794",4928,14,"M","B","2017-02-01T16:20:00","16","二月","星期三","27"
"795",1255,16,"M","B","2016-09-28T13:23:00","13","九月","星期三","13(a)"
"796",4267,19,"F","B","2017-01-02T18:20:00","18","一月","星期一","13(a)"
"797",253,20,"M","B","2016-08-31T11:59:00","11","八月","星期三","61"
"798",5507,20,"F","W","2017-02-15T13:45:00","13","二月","星期三","63"
"799",272,20,"F","B","2016-08-04T22:15:00","22","八月","星期四","13(a)"
"800",4283,21,"M","W","2017-01-19T14:15:00","14","一月","星期四","39"
"801",5979,17,"M","W","2017-02-26T03:07:00","3","二月","星期日","37"
"802",5895,20,"M","B","2017-02-25T03:04:00","3","二月","星期六","13(a)"
"803",1869,19,"M","B","2016-10-18T13:10:00","13","十月","星期二","27"
"804",1956,18,"F","B","2016-10-10T18:00:00","18","十月","星期一","43"
"805",2764,21,"M","W","2016-11-19T21:30:00","21","十一月","星期六","33"
"806",2765,21,"M","W","2016-11-19T21:30:00","21","十一月","星期六","33"
"807",5095,21,"M","B","2017-02-07T20:00:00","20","二月","星期二","39"
"808",4407,18,"F","W","2017-01-07T22:20:00","22","一月","星期六","13(a)"
"809",5632,20,"M","B","2017-02-17T17:35:00","17","二月","星期五","13(a)"
"810",5637,18,"F","O","2017-02-17T20:39:00","20","二月","星期五","63"
"811",2816,20,"M","W","2016-11-05T04:20:00","4","十一月","星期六","13(a)"
"812",2821,18,"M","B","2016-11-05T07:15:00","7","十一月","星期六","27"
"813",1128,19,"M","H","2016-09-06T18:44:00","18","九月","星期二","13(a)"
"814",3997,18,"M","B","2016-12-28T11:30:00","11","十二月","星期三","13(a)"
"815",450,20,"M","W","2016-08-12T18:50:00","18","八月","星期五","13(a)"
"816",2592,16,"F","O","2016-11-16T12:11:00","12","十一月","星期三","13(a)"
"817",2609,18,"M","B","2016-11-04T13:43:00","13","十一月","星期五","13(a)"
"818",1517,16,"M","B","2016-10-12T09:35:00","9","十月","星期三","39"
"819",2898,18,"M","B","2016-12-02T13:00:00","13","十二月","星期五","13(a)"
"820",3178,18,"M","B","2016-11-25T05:36:00","5","十一月","星期五","13(a)"
"821",6715,20,"M","B","2017-03-22T08:50:00","8","三月","星期三","27"
"822",5949,17,"M","W","2017-02-22T11:30:00","11","二月","星期三","13(a)"
"823",1949,21,"F","B","2016-10-13T16:05:00","16","十月","星期四","43"
"824",4366,15,"M","B","2017-01-13T10:30:00","10","一月","星期五","13(a)"
"825",2814,21,"M","B","2016-11-05T02:11:00","2","十一月","星期六","13(a)"
"826",3985,13,"M","W","2016-12-14T14:30:00","14","十二月","星期三","13(a)"
"827",2177,19,"F","O","2016-10-17T23:35:00","23","十月","星期一","27"
"828",4001,17,"M","B","2016-12-27T15:19:00","15","十二月","星期二","13(a)"
"829",5881,18,"F","W","2017-02-23T20:40:00","20","二月","星期四","13(a)"
"830",1528,17,"M","B","2016-10-04T09:00:00","9","十月","星期二","39"
"831",5896,21,"M","B","2017-02-25T03:04:00","3","二月","星期六","13(a)"
"832",5897,20,"M","B","2017-02-25T03:04:00","3","二月","星期六","13(a)"
"833",2956,15,"F","O","2016-10-17T14:42:00","14","十月","星期一","13(a)"
"834",603,21,"M","B","2016-08-15T14:23:00","14","八月","星期一","35"
"835",3454,15,"M","B","2016-12-14T08:24:00","8","十二月","星期三","13(a)"
"836",5907,19,"M","B","2017-02-22T00:30:00","0","二月","星期三","27"
"837",6628,20,"M","B","2017-03-20T14:34:00","14","三月","星期一","61"
"838",3909,18,"M","B","2016-12-22T13:17:00","13","十二月","星期四","35"
"839",2396,14,"M","B","2016-10-31T11:17:00","11","十月","星期一","13(a)"
"840",2999,21,"F","W","2016-11-18T14:27:00","14","十一月","星期五","13(a)"
"841",5920,18,"F","B","2017-02-23T11:44:00","11","二月","星期四","13(a)"
"842",3012,21,"M","B","2016-11-21T12:55:00","12","十一月","星期一","61"
"843",2955,14,"M","W","2016-10-17T14:42:00","14","十月","星期一","13(a)"
"844",2959,19,"F","W","2016-11-18T20:39:00","20","十一月","星期五","27"
"845",6187,18,"M","B","2017-02-26T08:35:00","8","二月","星期日","13(a)"
"846",3103,17,"F","B","2016-11-23T10:55:00","10","十一月","星期三","13(a)"
"847",3130,21,"M","B","2016-12-06T10:50:00","10","十二月","星期二","27"
"848",1545,20,"M","W","2016-10-01T16:30:00","16","十月","星期六","4"
"849",1982,17,"F","W","2016-10-19T16:35:00","16","十月","星期三","13(a)"
"850",1984,18,"M","B","2016-10-19T17:55:00","17","十月","星期三","13(a)"
"851",5955,14,"F","W","2017-02-27T13:00:00","13","二月","星期一","13(a)"
"852",6856,13,"M","B","2017-03-21T12:00:00","12","三月","星期二","13(a)"
"853",4945,16,"F","B","2017-01-27T10:50:00","10","一月","星期五","27"
"854",3403,16,"M","B","2016-11-29T12:00:00","12","十一月","星期二","13(a)"
"855",3404,12,"M","B","2016-12-05T08:00:00","8","十二月","星期一","27"
"856",5628,18,"F","W","2017-02-19T20:49:00","20","二月","星期日","13(a)"
"857",4312,21,"M","B","2017-01-03T15:10:00","15","一月","星期二","13(a)"
"858",2618,15,"M","O","2016-11-16T12:55:00","12","十一月","星期三","13(a)"
"859",3303,20,"F","W","2016-11-14T12:40:00","12","十一月","星期一","13(a)"
"860",5124,18,"M","B","2017-02-01T16:10:00","16","二月","星期三","27"
"861",5987,17,"M","B","2017-02-28T17:20:00","17","二月","星期二","61"
"862",3326,19,"F","B","2016-12-06T11:30:00","11","十二月","星期二","13(a)"
"863",6029,14,"M","B","2017-02-07T09:15:00","9","二月","星期二","13(a)"
"864",6030,14,"F","B","2017-02-06T15:00:00","15","二月","星期一","13(a)"
"865",3633,19,"M","B","2016-12-08T16:45:00","16","十二月","星期四","13(a)"
"866",6060,20,"M","W","2017-03-04T13:30:00","13","三月","星期六","27"
"867",6065,20,"M","B","2017-02-27T21:20:00","21","二月","星期一","13(a)"
"868",4946,15,"F","B","2017-01-27T10:30:00","10","一月","星期五","27"
"869",985,21,"F","W","2016-09-26T18:44:00","18","九月","星期一","43"
"870",4629,21,"F","W","2016-12-16T02:11:00","2","十二月","星期五","35"
"871",5617,21,"M","B","2017-02-22T06:30:00","6","二月","星期三","27"
"872",4993,21,"M","B","2017-01-26T15:43:00","15","一月","星期四","61"
"873",3423,21,"M","B","2016-12-03T12:05:00","12","十二月","星期六","13(a)"
"874",773,20,"M","B","2016-08-04T19:05:00","19","八月","星期四","13(a)"
"875",1006,21,"M","W","2016-09-06T16:44:00","16","九月","星期二","4"
"876",1007,21,"M","W","2016-09-06T16:44:00","16","九月","星期二","4"
"877",5636,20,"M","W","2017-02-17T20:20:00","20","二月","星期五","13(a)"
"878",5252,16,"M","W","2017-02-04T05:42:00","5","二月","星期六","27"
"879",2581,17,"M","B","2016-11-16T11:54:00","11","十一月","星期三","13(a)"
"880",6114,20,"F","B","2017-03-07T15:23:00","15","三月","星期二","27"
"881",5007,16,"M","B","2017-01-30T13:30:00","13","一月","星期一","27"
"882",2827,20,"F","W","2016-11-11T13:18:00","13","十一月","星期五","13(a)"
"883",5058,18,"M","B","2017-01-31T18:38:00","18","一月","星期二","13(a)"
"884",3695,21,"M","B","2016-12-28T21:00:00","21","十二月","星期三","27"
"885",4947,16,"F","B","2017-01-30T11:50:00","11","一月","星期一","27"
"886",3636,21,"M","B","2016-12-08T19:00:00","19","十二月","星期四","13(a)"
"887",5677,20,"F","B","2017-01-04T19:19:00","19","一月","星期三","27"
"888",1082,19,"M","B","2016-09-08T18:00:00","18","九月","星期四","33"
"889",5924,10,"M","W","2017-02-20T10:00:00","10","二月","星期一","27"
"890",6356,14,"M","W","2017-03-10T08:55:00","8","三月","星期五","13(a)"
"891",6162,20,"F","W","2017-03-01T13:35:00","13","三月","星期三","27"
"892",3498,16,"M","B","2016-12-06T12:47:00","12","十二月","星期二","25"
"893",3499,14,"M","B","2016-12-06T09:25:00","9","十二月","星期二","13(a)"
"894",3198,14,"M","B","2016-11-29T09:00:00","9","十一月","星期二","27"
"895",3726,14,"M","B","2016-12-15T14:50:00","14","十二月","星期四","27"
"896",1524,16,"M","B","2016-10-03T13:14:00","13","十月","星期一","13(a)"
"897",5322,15,"M","B","2017-02-03T09:30:00","9","二月","星期五","13(a)"
"898",3097,13,"M","O","2016-11-09T11:00:00","11","十一月","星期三","13(a)"
"899",3580,20,"F","B","2016-12-02T20:56:00","20","十二月","星期五","13(a)"
"900",3608,18,"F","B","2016-12-09T08:30:00","8","十二月","星期五","27"
"901",1177,20,"F","W","2016-09-14T20:30:00","20","九月","星期三","13(a)"
"902",3723,15,"M","B","2016-12-16T13:12:00","13","十二月","星期五","13(a)"
"903",1212,21,"F","B","2016-09-29T13:00:00","13","九月","星期四","39"
"904",5884,21,"F","W","2017-02-23T21:30:00","21","二月","星期四","13(a)"
"905",5933,17,"M","B","2017-02-20T08:00:00","8","二月","星期一","13(a)"
"906",5947,16,"F","U","2017-02-22T10:11:00","10","二月","星期三","13(a)"
"907",5644,21,"M","W","2017-02-18T22:00:00","22","二月","星期六","13(a)"
"908",6351,15,"M","B","2017-02-20T15:20:00","15","二月","星期一","13(a)"
"909",5984,17,"M","W","2017-02-27T13:30:00","13","二月","星期一","27"
"910",4004,15,"F","W","2016-12-27T15:15:00","15","十二月","星期二","13(a)"
"911",1971,15,"F","W","2016-10-17T08:00:00","8","十月","星期一","13(a)"
"912",6001,19,"F","W","2017-02-26T02:38:00","2","二月","星期日","27"
"913",5769,19,"M","B","2017-02-23T01:40:00","1","二月","星期四","13(a)"
"914",6361,16,"F","B","2017-03-10T08:30:00","8","三月","星期五","27"
"915",3199,16,"F","U","2016-11-29T13:00:00","13","十一月","星期二","55"
"916",6364,14,"F","B","2017-03-10T09:15:00","9","三月","星期五","13(a)"
"917",1271,14,"M","B","2016-09-23T11:25:00","11","九月","星期五","13(a)"
"918",2004,18,"M","W","2016-10-18T10:29:00","10","十月","星期二","13(a)"
"919",1785,18,"F","B","2016-10-18T10:15:00","10","十月","星期二","27"
"920",3854,21,"M","W","2017-01-06T21:00:00","21","一月","星期五","33"
"921",1322,20,"M","B","2016-09-16T14:12:00","14","九月","星期五","13(a)"
"922",1408,21,"F","W","2016-09-19T01:45:00","1","九月","星期一","27"
"923",1409,21,"M","W","2016-09-19T01:45:00","1","九月","星期一","27"
"924",1519,14,"F","B","2016-10-03T13:40:00","13","十月","星期一","27"
"925",1527,13,"M","B","2016-10-03T13:05:00","13","十月","星期一","27"
"926",1578,20,"M","B","2016-10-12T02:20:00","2","十月","星期三","27"
"927",1582,21,"M","B","2016-09-26T01:59:00","1","九月","星期一","13(a)"
"928",1598,20,"M","B","2016-09-30T07:08:00","7","九月","星期五","13(a)"
"929",3976,19,"M","B","2016-12-20T21:40:00","21","十二月","星期二","13(a)"
"930",3989,11,"F","B","2016-12-21T11:35:00","11","十二月","星期三","27"
"931",3996,16,"M","H","2016-12-27T15:23:00","15","十二月","星期二","13(a)"
"932",4003,14,"F","B","2016-12-29T11:40:00","11","十二月","星期四","27"
"933",4006,16,"F","B","2016-12-29T11:43:00","11","十二月","星期四","35"
"934",4010,16,"M","B","2016-12-27T11:17:00","11","十二月","星期二","13(a)"
"935",1891,18,"M","B","2016-10-18T11:50:00","11","十月","星期二","27"
"936",6854,16,"M","B","2017-03-21T12:00:00","12","三月","星期二","13(a)"
"937",2209,19,"M","B","2016-10-25T17:45:00","17","十月","星期二","51"
"938",2209,19,"M","B","2016-10-25T17:45:00","17","十月","星期二","15"
"939",2209,19,"M","B","2016-10-25T17:45:00","17","十月","星期二","95"
"940",2209,19,"M","B","2016-10-25T17:45:00","17","十月","星期二","37"
"941",4212,18,"M","B","2017-01-07T17:15:00","17","一月","星期六","37"
"942",3813,21,"F","W","2016-12-18T01:30:00","1","十二月","星期日","55"
"943",3813,21,"F","W","2016-12-18T01:30:00","1","十二月","星期日","35"
"944",2058,16,"M","B","2016-11-01T14:15:00","14","十一月","星期二","39"
"945",4388,21,"M","W","2017-01-09T17:12:00","17","一月","星期一","55"
"946",4416,17,"F","B","2017-01-11T22:00:00","22","一月","星期三","55"
"947",1226,20,"F","B","2016-09-26T04:44:00","4","九月","星期一","55"
"948",2054,16,"M","B","2016-11-01T13:20:00","13","十一月","星期二","37"
"949",4443,14,"M","B","2017-01-16T01:30:00","1","一月","星期一","15"
"950",4443,14,"M","B","2017-01-16T01:30:00","1","一月","星期一","37"
"951",4444,17,"M","B","2017-01-17T17:02:00","17","一月","星期二","51"
"952",4444,17,"M","B","2017-01-17T17:02:00","17","一月","星期二","15"
"953",4444,17,"M","B","2017-01-17T17:02:00","17","一月","星期二","37"
"954",3405,15,"M","B","2016-12-05T11:55:00","11","十二月","星期一","27"
"955",3405,15,"M","B","2016-12-05T11:55:00","11","十二月","星期一","55"
"956",4459,18,"M","B","2017-01-23T17:40:00","17","一月","星期一","37"
"957",4494,21,"M","W","2017-01-16T01:15:00","1","一月","星期一","55"
"958",4154,18,"M","B","2016-12-31T12:26:00","12","十二月","星期六","95"
"959",6716,16,"M","B","2017-03-23T15:45:00","15","三月","星期四","37"
"960",1799,18,"M","B","2016-10-08T20:20:00","20","十月","星期六","51"
"961",1799,18,"M","B","2016-10-08T20:20:00","20","十月","星期六","15"
"962",2218,20,"M","B","2016-10-18T20:20:00","20","十月","星期二","51"
"963",2218,20,"M","B","2016-10-18T20:20:00","20","十月","星期二","75"
"964",4537,21,"M","B","2017-01-11T20:45:00","20","一月","星期三","33"
"965",2235,16,"F","B","2016-10-18T20:34:00","20","十月","星期二","51"
"966",2236,20,"M","W","2016-10-19T13:00:00","13","十月","星期三","35"
"967",2236,20,"M","W","2016-10-19T13:00:00","13","十月","星期三","37"
"968",2236,20,"M","W","2016-10-19T13:00:00","13","十月","星期三","39"
"969",3203,19,"M","B","2016-12-07T08:55:00","8","十二月","星期三","27"
"970",3203,19,"M","B","2016-12-07T08:55:00","8","十二月","星期三","61"
"971",4568,15,"M","B","2017-01-19T07:00:00","7","一月","星期四","55"
"972",4081,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","27"
"973",4081,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","37"
"974",4081,18,"M","B","2017-01-11T11:00:00","11","一月","星期三","90"
"975",4620,20,"F","B","2014-11-16T03:42:00","3","十一月","星期日","27"
"976",4599,20,"M","B","2017-01-12T17:16:00","17","一月","星期四","27"
"977",4599,20,"M","B","2017-01-12T17:16:00","17","一月","星期四","39"
"978",4599,20,"M","B","2017-01-12T17:16:00","17","一月","星期四","51"
"979",4599,20,"M","B","2017-01-12T17:16:00","17","一月","星期四","61"
"980",4062,15,"M","B","2017-01-03T10:21:00","10","一月","星期二","35"
"981",4062,15,"M","B","2017-01-03T10:21:00","10","一月","星期二","37"
"982",2238,20,"M","B","2016-10-19T13:00:00","13","十月","星期三","35"
"983",2238,20,"M","B","2016-10-19T13:00:00","13","十月","星期三","37"
